DATOS HORARIOS GENERADOS CON EL EXPLORADOR DE ENERGIA SOLAR PARA UN ANIO METEOROLOGICO TIPICO
""
-----------------------------------------------------------------------------------------
DESCRIPCION,Datos para la evaluacion de la radiacion solar generados con un modelo de transferencia radiativa
VERSION DEL MODELO,2.0
FUENTE,Ministerio de Energia / Departamento de Geofisica Universidad de Chile
CONTACTO,ernc@dgf.uchile.cl
-----------------------------------------------------------------------------------------
""
CARACTERISTICAS DEL SITIO
NOMBRE DEL SITIO,S1
LATITUD,-30.1232
LONGITUD,-70.4926
ALTURA,1250.0
""
-----------------------------------------------------------------------------------------
PERIODO DE DATOS
FECHA INICIAL,2004-01-01 00:00:00
FECHA FINAL,2016-12-18 23:00:00
INTERVALO,60 minutos
METODO DE CALCULO,Promedio de valores instantaneos cada 10 minutos
""
-----------------------------------------------------------------------------------------
VARIABLES INCLUIDAS
""
VARIABLE,UNIDAD,DESCRIPCION
glb,W/m2,Radiacion Global
dir,W/m2,Radiacion Directa
dif,W/m2,Radiacion Difusa
sct,W/m2,Radiacion Difusa Reflejada
ghi,W/m2,Radiacion Global Horizontal
dirh,W/m2,Radiacion Directa
difh,W/m2,Radiacion Difusa
dni,W/m2,Radiacion Directa Normal
temp,C,Temperatura en 2 metros (Corejida)
vel,m/s,Velocidad de Viento
shadow,0 = Sin; 1 = Con (inc. la noche);,Presencia de sombras debido a la topografia
cloud,"1=Si, 0=No",Presencia de nubes
""
-----------------------------------------------------------------------------------------
""
Fecha/Hora,glb,dir,dif,sct,ghi,dirh,difh,dni,temp,vel,shadow,cloud
2015-05-18 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.98,0.79,1.00,0.00
2015-05-18 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.74,0.53,1.00,0.00
2015-05-18 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.46,0.30,1.00,0.00
2015-05-18 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.36,0.66,1.00,0.00
2015-05-18 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.43,0.96,1.00,0.00
2015-05-18 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.05,1.31,1.00,0.00
2015-05-18 08:00:00,22.72,0.00,22.34,0.38,23.94,0.00,23.94,0.00,15.64,1.21,1.00,0.00
2015-05-18 09:00:00,517.42,477.81,34.73,4.88,303.84,266.62,37.22,876.46,16.91,0.69,0.00,0.00
2015-05-18 10:00:00,745.30,697.96,39.54,7.80,485.02,442.64,42.38,962.17,18.47,0.79,0.00,0.00
2015-05-18 11:00:00,296.15,8.58,282.61,4.96,308.64,5.74,302.90,10.02,19.94,1.65,0.00,1.00
2015-05-18 12:00:00,349.99,9.47,334.65,5.87,365.16,6.48,358.68,10.20,20.62,2.50,0.00,1.00
2015-05-18 13:00:00,364.21,9.56,348.54,6.11,380.12,6.56,373.56,10.20,21.46,2.84,0.00,1.00
2015-05-18 14:00:00,940.86,888.31,42.19,10.36,644.70,599.48,45.22,1006.88,21.56,2.85,0.00,0.00
2015-05-18 15:00:00,793.76,745.04,40.29,8.43,524.66,481.48,43.18,971.19,21.98,3.40,0.00,0.00
2015-05-18 16:00:00,580.57,538.49,36.39,5.69,354.04,315.04,39.00,897.90,21.27,2.89,0.00,0.00
2015-05-18 17:00:00,27.73,0.00,27.26,0.47,29.22,0.00,29.22,0.00,19.59,1.95,1.00,0.00
2015-05-18 18:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.71,1.86,1.00,0.00
2015-05-18 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.73,1.33,1.00,0.00
2015-05-18 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.40,1.22,1.00,0.00
2015-05-18 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.32,1.04,1.00,0.00
2015-05-18 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.01,0.99,1.00,0.00
2015-05-18 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.23,0.97,1.00,0.00
2015-05-19 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.01,1.14,1.00,0.00
2015-05-19 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.12,0.83,1.00,0.00
2015-05-19 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.69,0.88,1.00,0.00
2015-05-19 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.42,0.88,1.00,0.00
2015-05-19 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.92,1.16,1.00,0.00
2015-05-19 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.27,1.13,1.00,0.00
2015-05-19 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.29,0.62,1.00,0.00
2015-05-19 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.23,0.72,1.00,0.00
2015-05-19 08:00:00,22.46,0.00,22.08,0.38,23.66,0.00,23.66,0.00,17.16,0.82,1.00,0.00
2015-05-19 09:00:00,520.38,480.92,34.58,4.88,303.60,266.54,37.06,883.45,17.47,0.96,0.00,0.00
2015-05-19 10:00:00,210.46,7.03,199.91,3.52,218.70,4.44,214.26,9.71,19.14,0.52,0.00,1.00
2015-05-19 11:00:00,316.59,8.64,302.65,5.31,330.14,5.76,324.38,10.10,21.26,1.03,0.00,1.00
2015-05-19 12:00:00,366.85,9.59,351.11,6.16,382.86,6.54,376.32,10.34,22.75,0.94,0.00,1.00
2015-05-19 13:00:00,358.46,9.62,342.83,6.01,374.02,6.58,367.44,10.28,23.65,2.01,0.00,1.00
2015-05-19 14:00:00,946.03,893.60,42.04,10.39,646.14,601.08,45.06,1014.11,23.22,2.04,0.00,0.00
2015-05-19 15:00:00,796.36,747.79,40.14,8.43,524.36,481.34,43.02,975.99,23.43,2.88,0.00,0.00
2015-05-19 16:00:00,580.84,538.97,36.20,5.67,352.40,313.60,38.80,899.67,22.59,2.52,0.00,0.00
2015-05-19 17:00:00,27.54,0.00,27.08,0.47,29.02,0.00,29.02,0.00,20.81,2.07,1.00,0.00
2015-05-19 18:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.87,2.35,1.00,0.00
2015-05-19 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.74,0.92,1.00,0.00
2015-05-19 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.59,1.46,1.00,0.00
2015-05-19 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.88,1.41,1.00,0.00
2015-05-19 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.16,1.04,1.00,0.00
2015-05-19 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.64,0.94,1.00,0.00
2015-05-20 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.70,0.53,1.00,0.00
2015-05-20 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.09,0.69,1.00,0.00
2015-05-20 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.71,0.90,1.00,0.00
2015-05-20 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.14,0.81,1.00,0.00
2015-05-20 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.83,1.14,1.00,0.00
2015-05-20 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.42,0.61,1.00,0.00
2015-05-20 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.22,0.65,1.00,0.00
2015-05-20 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.79,0.87,1.00,0.00
2015-05-20 08:00:00,22.23,0.00,21.85,0.38,23.42,0.00,23.42,0.00,15.65,0.85,1.00,0.00
2015-05-20 09:00:00,512.35,473.03,34.54,4.78,297.46,260.44,37.02,870.43,15.99,0.39,0.00,0.00
2015-05-20 10:00:00,743.49,696.36,39.41,7.72,479.98,437.74,42.24,962.89,17.58,0.92,0.00,0.00
2015-05-20 11:00:00,312.64,8.61,298.79,5.24,325.96,5.72,320.24,10.08,19.09,1.65,0.00,1.00
2015-05-20 12:00:00,362.56,9.47,347.01,6.08,378.36,6.44,371.92,10.23,20.05,2.47,0.00,1.00
2015-05-20 13:00:00,377.24,10.21,360.70,6.33,393.56,6.96,386.60,10.92,20.42,3.12,0.00,1.00
2015-05-20 14:00:00,942.21,889.80,42.10,10.31,641.60,596.48,45.12,1011.15,21.56,1.80,0.00,0.00
2015-05-20 15:00:00,793.98,745.39,40.21,8.38,520.98,477.88,43.10,974.07,21.62,3.53,0.00,0.00
2015-05-20 16:00:00,580.33,538.44,36.26,5.63,350.42,311.56,38.86,899.73,20.12,3.52,0.00,0.00
2015-05-20 17:00:00,27.50,0.00,27.04,0.47,28.98,0.00,28.98,0.00,18.49,2.90,1.00,0.00
2015-05-20 18:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.77,1.84,1.00,0.00
2015-05-20 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.96,0.67,1.00,0.00
2015-05-20 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.74,1.36,1.00,0.00
2015-05-20 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.18,0.52,1.00,0.00
2015-05-20 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.96,0.90,1.00,0.00
2015-05-20 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.17,0.98,1.00,0.00
2015-05-21 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.37,0.55,1.00,0.00
2015-05-21 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.20,0.68,1.00,0.00
2015-05-21 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.47,0.69,1.00,0.00
2015-05-21 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.89,0.78,1.00,0.00
2015-05-21 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.41,0.95,1.00,0.00
2015-05-21 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.51,0.85,1.00,0.00
2015-05-21 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.92,0.85,1.00,0.00
2015-05-21 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.55,1.05,1.00,0.00
2015-05-21 08:00:00,21.90,0.00,21.53,0.37,23.08,0.00,23.08,0.00,15.38,1.17,1.00,0.00
2015-05-21 09:00:00,508.58,469.47,34.39,4.72,293.62,256.76,36.86,865.36,16.05,0.85,0.00,0.00
2015-05-21 10:00:00,207.21,6.90,196.85,3.46,215.30,4.32,210.98,9.56,17.29,0.42,0.00,1.00
2015-05-21 11:00:00,288.75,8.48,275.43,4.84,300.82,5.62,295.20,9.96,18.35,1.48,0.00,1.00
2015-05-21 12:00:00,355.73,9.38,340.38,5.97,371.18,6.36,364.82,10.15,18.99,2.04,0.00,1.00
2015-05-21 13:00:00,354.99,9.47,339.56,5.95,370.38,6.44,363.94,10.15,19.87,2.17,0.00,1.00
2015-05-21 14:00:00,931.59,879.39,42.02,10.17,632.70,587.66,45.04,1000.51,19.86,2.31,0.00,0.00
2015-05-21 15:00:00,786.11,737.70,40.14,8.27,514.24,471.22,43.02,964.99,20.18,1.97,0.00,0.00
2015-05-21 16:00:00,142.57,5.32,134.88,2.37,147.62,3.06,144.56,8.90,19.37,2.33,0.00,1.00
2015-05-21 17:00:00,27.30,0.00,26.83,0.46,28.76,0.00,28.76,0.00,17.68,1.76,1.00,0.00
2015-05-21 18:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.30,0.54,1.00,0.00
2015-05-21 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.96,0.89,1.00,0.00
2015-05-21 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.74,0.39,1.00,0.00
2015-05-21 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.17,0.76,1.00,0.00
2015-05-21 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.55,0.63,1.00,0.00
2015-05-21 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.81,0.36,1.00,0.00
2015-05-22 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.97,0.76,1.00,0.00
2015-05-22 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.32,0.47,1.00,0.00
2015-05-22 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.45,0.30,1.00,0.00
2015-05-22 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.94,0.48,1.00,0.00
2015-05-22 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.03,0.78,1.00,0.00
2015-05-22 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.67,0.69,1.00,0.00
2015-05-22 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.45,0.58,1.00,0.00
2015-05-22 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.72,1.16,1.00,0.00
2015-05-22 08:00:00,21.72,0.00,21.35,0.37,22.88,0.00,22.88,0.00,14.85,0.62,1.00,0.00
2015-05-22 09:00:00,509.55,470.49,34.35,4.70,292.44,255.62,36.82,868.84,14.85,0.76,0.00,0.00
2015-05-22 10:00:00,219.03,6.93,208.44,3.66,227.72,4.32,223.40,9.61,14.43,0.87,0.00,1.00
2015-05-22 11:00:00,307.03,8.54,293.34,5.15,320.04,5.64,314.40,10.04,15.58,1.01,0.00,1.00
2015-05-22 12:00:00,355.70,9.41,340.33,5.97,371.12,6.36,364.76,10.19,17.05,1.47,0.00,1.00
2015-05-22 13:00:00,347.12,9.50,331.80,5.82,362.06,6.44,355.62,10.19,17.94,2.50,0.00,1.00
2015-05-22 14:00:00,317.74,8.80,303.62,5.33,331.28,5.86,325.42,10.02,17.73,3.43,0.00,1.00
2015-05-22 15:00:00,187.94,7.39,177.42,3.13,194.86,4.70,190.16,9.67,18.39,1.94,0.00,1.00
2015-05-22 16:00:00,120.01,5.31,112.71,1.99,123.84,3.04,120.80,8.89,17.24,3.04,0.00,1.00
2015-05-22 17:00:00,27.16,0.00,26.70,0.46,28.62,0.00,28.62,0.00,15.85,1.61,1.00,0.00
2015-05-22 18:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.94,1.00,1.00,0.00
2015-05-22 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.69,1.71,1.00,0.00
2015-05-22 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.16,0.60,1.00,0.00
2015-05-22 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.84,1.08,1.00,0.00
2015-05-22 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.05,1.42,1.00,0.00
2015-05-22 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.42,0.70,1.00,0.00
2015-05-23 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.38,0.67,1.00,0.00
2015-05-23 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.24,0.46,1.00,0.00
2015-05-23 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.70,1.22,1.00,0.00
2015-05-23 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.33,1.27,1.00,0.00
2015-05-23 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.80,1.14,1.00,0.00
2015-05-23 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.41,0.52,1.00,0.00
2015-05-23 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.99,0.70,1.00,0.00
2015-05-23 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.48,0.48,1.00,0.00
2015-05-23 08:00:00,21.37,0.00,21.01,0.36,22.52,0.00,22.52,0.00,11.16,0.37,1.00,0.00
2015-05-23 09:00:00,34.77,0.00,34.19,0.59,36.64,0.00,36.64,0.00,11.40,0.91,1.00,0.00
2015-05-23 10:00:00,210.23,6.83,199.89,3.51,218.48,4.24,214.24,9.49,12.39,1.37,0.00,1.00
2015-05-23 11:00:00,300.41,8.42,286.96,5.03,313.10,5.54,307.56,9.91,13.95,2.12,0.00,1.00
2015-05-23 12:00:00,341.23,9.29,326.22,5.72,355.90,6.26,349.64,10.07,15.68,3.31,0.00,1.00
2015-05-23 13:00:00,340.07,9.38,324.99,5.70,354.66,6.34,348.32,10.07,17.28,3.40,0.00,1.00
2015-05-23 14:00:00,323.68,8.70,309.55,5.43,337.56,5.78,331.78,9.92,17.96,4.43,0.00,1.00
2015-05-23 15:00:00,776.10,728.05,39.93,8.11,504.46,461.66,42.80,954.35,17.09,4.17,0.00,0.00
2015-05-23 16:00:00,565.46,524.14,35.90,5.42,337.02,298.54,38.48,878.35,15.93,4.80,0.00,0.00
2015-05-23 17:00:00,26.92,0.00,26.46,0.46,28.36,0.00,28.36,0.00,14.35,2.00,1.00,0.00
2015-05-23 18:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.78,1.31,1.00,0.00
2015-05-23 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.07,0.84,1.00,0.00
2015-05-23 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.93,0.63,1.00,0.00
2015-05-23 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.24,0.86,1.00,0.00
2015-05-23 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.17,0.59,1.00,0.00
2015-05-23 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.34,0.95,1.00,0.00
2015-05-24 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,0.44,1.00,0.00
2015-05-24 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.22,1.16,1.00,0.00
2015-05-24 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.57,0.52,1.00,0.00
2015-05-24 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.64,1.00,1.00,0.00
2015-05-24 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.70,1.73,1.00,0.00
2015-05-24 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.60,1.76,1.00,0.00
2015-05-24 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.79,1.50,1.00,0.00
2015-05-24 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.51,1.95,1.00,0.00
2015-05-24 08:00:00,21.11,0.00,20.75,0.36,22.24,0.00,22.24,0.00,13.68,1.49,1.00,0.00
2015-05-24 09:00:00,34.68,0.00,34.09,0.59,36.54,0.00,36.54,0.00,14.80,1.13,1.00,0.00
2015-05-24 10:00:00,721.88,675.36,39.13,7.39,459.46,417.52,41.94,939.68,13.92,1.94,0.00,0.00
2015-05-24 11:00:00,289.92,8.36,276.71,4.86,302.06,5.48,296.58,9.85,15.29,2.22,0.00,1.00
2015-05-24 12:00:00,336.66,9.22,321.80,5.64,351.10,6.20,344.90,10.02,16.80,2.61,0.00,1.00
2015-05-24 13:00:00,343.02,9.32,327.95,5.75,357.78,6.28,351.50,10.02,17.92,3.48,0.00,1.00
2015-05-24 14:00:00,320.16,8.64,306.16,5.37,333.86,5.72,328.14,9.86,18.32,3.18,0.00,1.00
2015-05-24 15:00:00,773.31,725.34,39.91,8.06,501.04,458.26,42.78,951.84,17.96,3.59,0.00,0.00
2015-05-24 16:00:00,563.50,522.24,35.88,5.38,334.54,296.08,38.46,875.77,16.78,3.82,0.00,0.00
2015-05-24 17:00:00,26.80,0.00,26.35,0.45,28.24,0.00,28.24,0.00,15.06,2.44,1.00,0.00
2015-05-24 18:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.62,1.74,1.00,0.00
2015-05-24 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.74,0.65,1.00,0.00
2015-05-24 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.43,0.97,1.00,0.00
2015-05-24 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.61,0.85,1.00,0.00
2015-05-24 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.27,0.94,1.00,0.00
2015-05-24 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.21,1.20,1.00,0.00
2015-05-25 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.50,1.31,1.00,0.00
2015-05-25 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.42,1.40,1.00,0.00
2015-05-25 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.41,1.31,1.00,0.00
2015-05-25 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.69,0.97,1.00,0.00
2015-05-25 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.84,0.68,1.00,0.00
2015-05-25 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.86,1.00,0.00
2015-05-25 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.02,0.46,1.00,0.00
2015-05-25 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.25,0.66,1.00,0.00
2015-05-25 08:00:00,12.17,0.00,11.96,0.21,12.82,0.00,12.82,0.00,10.93,0.54,1.00,1.00
2015-05-25 09:00:00,51.76,0.00,50.89,0.88,54.54,0.00,54.54,0.00,10.94,2.26,1.00,1.00
2015-05-25 10:00:00,77.45,6.69,69.49,1.26,78.60,4.12,74.48,9.33,12.07,1.52,0.00,1.00
2015-05-25 11:00:00,106.01,8.26,96.01,1.74,108.30,5.40,102.90,9.75,13.04,0.82,0.00,1.00
2015-05-25 12:00:00,186.52,9.13,174.29,3.10,192.92,6.12,186.80,9.93,14.41,2.11,0.00,1.00
2015-05-25 13:00:00,189.99,9.22,177.61,3.16,196.56,6.20,190.36,9.93,15.66,2.28,0.00,1.00
2015-05-25 14:00:00,168.77,8.57,157.40,2.80,174.36,5.66,168.70,9.80,16.48,2.36,0.00,1.00
2015-05-25 15:00:00,199.16,7.18,188.66,3.32,206.72,4.52,202.20,9.43,17.25,3.17,0.00,1.00
2015-05-25 16:00:00,116.06,5.17,108.96,1.92,119.70,2.92,116.78,8.68,17.17,3.95,0.00,1.00
2015-05-25 17:00:00,36.86,0.00,36.24,0.62,38.84,0.00,38.84,0.00,15.77,3.00,1.00,1.00
2015-05-25 18:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.96,1.25,1.00,0.00
2015-05-25 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.53,1.04,1.00,0.00
2015-05-25 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.43,0.73,1.00,0.00
2015-05-25 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.19,4.80,1.00,0.00
2015-05-25 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.23,3.30,1.00,0.00
2015-05-25 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.45,2.60,1.00,0.00
2015-05-26 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.75,2.05,1.00,0.00
2015-05-26 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.82,1.81,1.00,0.00
2015-05-26 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.70,1.05,1.00,0.00
2015-05-26 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.04,1.98,1.00,0.00
2015-05-26 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.78,1.86,1.00,0.00
2015-05-26 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.05,0.64,1.00,0.00
2015-05-26 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.67,0.50,1.00,0.00
2015-05-26 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.23,1.01,1.00,0.00
2015-05-26 08:00:00,19.76,0.00,19.43,0.33,20.82,0.00,20.82,0.00,10.45,1.59,1.00,1.00
2015-05-26 09:00:00,98.44,0.00,96.77,1.67,103.72,0.00,103.72,0.00,12.61,0.64,1.00,1.00
2015-05-26 10:00:00,203.88,6.56,193.92,3.41,211.86,4.02,207.84,9.15,12.61,1.12,0.00,1.00
2015-05-26 11:00:00,225.74,8.16,213.81,3.77,234.48,5.32,229.16,9.64,13.24,0.59,0.00,1.00
2015-05-26 12:00:00,104.06,9.03,93.32,1.71,106.06,6.04,100.02,9.84,14.33,0.64,0.00,1.00
2015-05-26 13:00:00,267.50,9.16,253.87,4.47,278.24,6.14,272.10,9.87,15.14,0.87,0.00,1.00
2015-05-26 14:00:00,148.64,8.50,137.68,2.46,153.16,5.60,147.56,9.73,15.94,1.09,0.00,1.00
2015-05-26 15:00:00,238.75,7.14,227.62,3.99,248.44,4.48,243.96,9.38,15.85,2.38,0.00,1.00
2015-05-26 16:00:00,554.82,514.12,35.45,5.25,326.76,288.76,38.00,863.35,15.33,2.16,0.00,0.00
2015-05-26 17:00:00,26.23,0.00,25.79,0.44,27.64,0.00,27.64,0.00,13.97,1.82,1.00,0.00
2015-05-26 18:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.35,0.50,1.00,0.00
2015-05-26 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.36,1.43,1.00,0.00
2015-05-26 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.43,0.81,1.00,0.00
2015-05-26 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.82,0.56,1.00,0.00
2015-05-26 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.92,0.97,1.00,0.00
2015-05-26 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.50,1.44,1.00,0.00
2015-05-27 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.36,1.47,1.00,0.00
2015-05-27 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.61,0.58,1.00,0.00
